,Data,evento,Reward_delta,Margem_exigida,Troca_Aprovada,Prob_Estado_Futuro,Carteira_Atual,Carteira_Pendente
1120,2014-07-24,SEM_TROCA,0.0,0.2,False,0.9400865602562674,Alvo_Suavizado,
1121,2014-07-25,SEM_TROCA,0.0,0.2,False,0.9398311762324397,Alvo_Suavizado,
1122,2014-07-28,SEM_TROCA,0.0,0.2,False,0.9400671696052815,Alvo_Suavizado,
1123,2014-07-29,SEM_TROCA,0.0,0.2,False,0.9397168376848047,Alvo_Suavizado,
1124,2014-07-30,SEM_TROCA,0.0,0.2,False,0.9400375680707505,Alvo_Suavizado,
1125,2014-07-31,SEM_TROCA,0.0,0.2,False,0.9399237625223067,Alvo_Suavizado,
1126,2014-08-01,SEM_TROCA,0.0,0.2,False,0.9239974496218014,Alvo_Suavizado,
1127,2014-08-04,SEM_TROCA,0.0,0.2,False,0.938271045274998,Alvo_Suavizado,
1128,2014-08-05,SEM_TROCA,0.0,0.2,False,0.9400952696281857,Alvo_Suavizado,
1129,2014-08-06,SEM_TROCA,0.0,0.2,False,0.9400929008627559,Alvo_Suavizado,
1130,2014-08-07,SEM_TROCA,0.0,0.2,False,0.7139252538717619,Alvo_Suavizado,
1131,2014-08-08,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7142226105180793,Alvo_Suavizado,Alvo_Suavizado
1132,2014-08-11,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7128541463101783,Alvo_Suavizado,Alvo_Suavizado
1133,2014-08-12,EXECUTOU_TROCA,0.0,0.2,False,0.7109865277567237,Alvo_Suavizado,
1134,2014-08-13,HOLDING,0.0,0.2,False,0.7140520460757972,Alvo_Suavizado,
1135,2014-08-14,HOLDING,0.0,0.2,False,0.705406310885484,Alvo_Suavizado,
1136,2014-08-15,HOLDING,0.0,0.2,False,0.5295813772064889,Alvo_Suavizado,
1137,2014-08-18,HOLDING,0.0,0.2,False,0.4151040875527186,Alvo_Suavizado,
1138,2014-08-19,HOLDING,0.0,0.2,False,0.7142276458737017,Alvo_Suavizado,
1139,2014-08-20,HOLDING,0.0,0.2,False,0.6931498491125535,Alvo_Suavizado,
1140,2014-08-21,HOLDING,0.0,0.2,False,0.7002738052852185,Alvo_Suavizado,
1141,2014-08-22,HOLDING,0.0,0.2,False,0.7142156190657863,Alvo_Suavizado,
1142,2014-08-25,HOLDING,0.0,0.2,False,0.7136805000708155,Alvo_Suavizado,
1143,2014-08-26,HOLDING,0.0,0.2,False,0.6681453376976583,Alvo_Suavizado,
1144,2014-08-27,HOLDING,0.0,0.2,False,0.7057430029648296,Alvo_Suavizado,
1145,2014-08-28,HOLDING,0.0,0.2,False,0.4779233257198455,Alvo_Suavizado,
1146,2014-08-29,HOLDING,0.0,0.2,False,0.7015201412616578,Alvo_Suavizado,
1147,2014-09-01,HOLDING,0.0,0.2,False,0.7027144631372719,Alvo_Suavizado,
1148,2014-09-02,HOLDING,0.0,0.2,False,0.7027144637811717,Alvo_Suavizado,
1149,2014-09-03,HOLDING,0.0,0.2,False,0.9400801445618389,Alvo_Suavizado,
1150,2014-09-04,HOLDING,0.0,0.2,False,0.9400965469778741,Alvo_Suavizado,
1151,2014-09-05,HOLDING,0.0,0.2,False,0.9400965674047893,Alvo_Suavizado,
1152,2014-09-08,HOLDING,0.0,0.2,False,0.9400964277951969,Alvo_Suavizado,
1153,2014-09-09,HOLDING,0.0,0.2,False,0.940096135123103,Alvo_Suavizado,
1154,2014-09-10,HOLDING,0.0,0.2,False,0.9400906811741222,Alvo_Suavizado,
1155,2014-09-11,HOLDING,0.0,0.2,False,0.939885065525871,Alvo_Suavizado,
1156,2014-09-12,HOLDING,0.0,0.2,False,0.9397086974367117,Alvo_Suavizado,
1157,2014-09-15,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9400072508004557,Alvo_Suavizado,Alvo_Suavizado
1158,2014-09-16,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9400920544270757,Alvo_Suavizado,Alvo_Suavizado
1159,2014-09-17,EXECUTOU_TROCA,0.0,0.2,False,0.9400955766384309,Alvo_Suavizado,
1160,2014-09-18,HOLDING,0.0,0.2,False,0.9400810685409361,Alvo_Suavizado,
1161,2014-09-19,HOLDING,0.0,0.2,False,0.9399707777256454,Alvo_Suavizado,
1162,2014-09-22,HOLDING,0.0,0.2,False,0.9399795838127986,Alvo_Suavizado,
1163,2014-09-23,HOLDING,0.0,0.2,False,0.9400816773647201,Alvo_Suavizado,
1164,2014-09-24,HOLDING,0.0,0.2,False,0.940093180552622,Alvo_Suavizado,
1165,2014-09-25,HOLDING,0.0,0.2,False,0.9400960287881742,Alvo_Suavizado,
1166,2014-09-26,HOLDING,0.0,0.2,False,0.9400960371649902,Alvo_Suavizado,
1167,2014-09-29,HOLDING,0.0,0.2,False,0.9400957789183872,Alvo_Suavizado,
1168,2014-09-30,HOLDING,0.0,0.2,False,0.94009602747163,Alvo_Suavizado,
1169,2014-10-01,HOLDING,0.0,0.2,False,0.9400965773188833,Alvo_Suavizado,
1170,2014-10-02,HOLDING,0.0,0.2,False,0.5867282673170079,Alvo_Suavizado,
1171,2014-10-03,HOLDING,0.0,0.2,False,0.7043656778091294,Alvo_Suavizado,
1172,2014-10-06,HOLDING,0.0,0.2,False,0.7141418185884707,Alvo_Suavizado,
1173,2014-10-07,HOLDING,0.0,0.2,False,0.7120937613972061,Alvo_Suavizado,
1174,2014-10-08,HOLDING,0.0,0.2,False,0.7142275815825662,Alvo_Suavizado,
1175,2014-10-09,HOLDING,0.0,0.2,False,0.7142234485345306,Alvo_Suavizado,
1176,2014-10-10,HOLDING,0.0,0.2,False,0.7023339717646792,Alvo_Suavizado,
1177,2014-10-13,HOLDING,0.0,0.2,False,0.714227582701513,Alvo_Suavizado,
1178,2014-10-14,HOLDING,0.0,0.2,False,0.7141228863049501,Alvo_Suavizado,
1179,2014-10-15,HOLDING,0.0,0.2,False,0.7142276461633255,Alvo_Suavizado,
1180,2014-10-16,HOLDING,0.0,0.2,False,0.7142267126975642,Alvo_Suavizado,
1181,2014-10-17,HOLDING,0.0,0.2,False,0.7140804503079777,Alvo_Suavizado,
1182,2014-10-20,HOLDING,0.0,0.2,False,0.6559018265701151,Alvo_Suavizado,
1183,2014-10-21,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.6526636695642405,Alvo_Suavizado,Alvo_Suavizado
1184,2014-10-22,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7022618925437165,Alvo_Suavizado,Alvo_Suavizado
1185,2014-10-23,EXECUTOU_TROCA,0.0,0.2,False,0.7027144636103944,Alvo_Suavizado,
1186,2014-10-24,HOLDING,0.0,0.2,False,0.7027137276289867,Alvo_Suavizado,
1187,2014-10-27,HOLDING,0.0,0.2,False,0.7027144633691471,Alvo_Suavizado,
1188,2014-10-28,HOLDING,0.0,0.2,False,0.7026530899568323,Alvo_Suavizado,
1189,2014-10-29,HOLDING,0.0,0.2,False,0.7027144638342775,Alvo_Suavizado,
1190,2014-10-30,HOLDING,0.0,0.2,False,0.5638709942758251,Alvo_Suavizado,
1191,2014-10-31,HOLDING,0.0,0.2,False,0.487705891796455,Alvo_Suavizado,
1192,2014-11-03,HOLDING,0.0,0.2,False,0.7142267477596833,Alvo_Suavizado,
1193,2014-11-04,HOLDING,0.0,0.2,False,0.7141482800808371,Alvo_Suavizado,
1194,2014-11-05,HOLDING,0.0,0.2,False,0.7027143857466774,Alvo_Suavizado,
1195,2014-11-06,HOLDING,0.0,0.2,False,0.7027144638377452,Alvo_Suavizado,
1196,2014-11-07,HOLDING,0.0,0.2,False,0.7027144638446967,Alvo_Suavizado,
1197,2014-11-10,HOLDING,0.0,0.2,False,0.7027144638491998,Alvo_Suavizado,
1198,2014-11-11,HOLDING,0.0,0.2,False,0.7027144638504054,Alvo_Suavizado,
1199,2014-11-12,HOLDING,0.0,0.2,False,0.7027144638146509,Alvo_Suavizado,
1200,2014-11-13,HOLDING,0.0,0.2,False,0.7027144615850354,Alvo_Suavizado,
1201,2014-11-14,HOLDING,0.0,0.2,False,0.7027069054435576,Alvo_Suavizado,
1202,2014-11-17,HOLDING,0.0,0.2,False,0.7027144516051613,Alvo_Suavizado,
1203,2014-11-18,HOLDING,0.0,0.2,False,0.7027144637812126,Alvo_Suavizado,
1204,2014-11-19,HOLDING,0.0,0.2,False,0.7027144517690707,Alvo_Suavizado,
1205,2014-11-21,HOLDING,0.0,0.2,False,0.7026625927438204,Alvo_Suavizado,
1206,2014-11-24,HOLDING,0.0,0.2,False,0.5377279071125488,Alvo_Suavizado,
1207,2014-11-25,HOLDING,0.0,0.2,False,0.7142250017988688,Alvo_Suavizado,
1208,2014-11-26,HOLDING,0.0,0.2,False,0.5562271580660276,Alvo_Suavizado,
1209,2014-11-27,SEM_TROCA,0.0,0.2,False,0.3913017782582771,Alvo_Suavizado,
1210,2014-11-28,SEM_TROCA,0.0,0.2,False,0.5941520375536284,Alvo_Suavizado,
1211,2014-12-01,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9370028034361416,Alvo_Suavizado,Alvo_Suavizado
1212,2014-12-02,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9400949956551133,Alvo_Suavizado,Alvo_Suavizado
1213,2014-12-03,EXECUTOU_TROCA,0.0,0.2,False,0.9400951963823394,Alvo_Suavizado,
1214,2014-12-04,HOLDING,0.0,0.2,False,0.9400965722650296,Alvo_Suavizado,
1215,2014-12-05,HOLDING,0.0,0.2,False,0.940096220491829,Alvo_Suavizado,
1216,2014-12-08,HOLDING,0.0,0.2,False,0.940096584250082,Alvo_Suavizado,
1217,2014-12-09,HOLDING,0.0,0.2,False,0.9400965836034142,Alvo_Suavizado,
1218,2014-12-10,HOLDING,0.0,0.2,False,0.9400965838178598,Alvo_Suavizado,
1219,2014-12-11,HOLDING,0.0,0.2,False,0.9400965837054274,Alvo_Suavizado,
1220,2014-12-12,HOLDING,0.0,0.2,False,0.9400965835343457,Alvo_Suavizado,
1221,2014-12-15,HOLDING,0.0,0.2,False,0.9400965772301846,Alvo_Suavizado,
1222,2014-12-16,HOLDING,0.0,0.2,False,0.9400965842411244,Alvo_Suavizado,
1223,2014-12-17,HOLDING,0.0,0.2,False,0.9400965842369705,Alvo_Suavizado,
1224,2014-12-18,HOLDING,0.0,0.2,False,0.9400965842485742,Alvo_Suavizado,
1225,2014-12-19,HOLDING,0.0,0.2,False,0.9400965842202091,Alvo_Suavizado,
1226,2014-12-22,HOLDING,0.0,0.2,False,0.9400963364506436,Alvo_Suavizado,
1227,2014-12-23,HOLDING,0.0,0.2,False,0.9400965480011362,Alvo_Suavizado,
1228,2014-12-26,HOLDING,0.0,0.2,False,0.9400937190430085,Alvo_Suavizado,
1229,2014-12-29,HOLDING,0.0,0.2,False,0.9400877849406333,Alvo_Suavizado,
1230,2014-12-30,HOLDING,0.0,0.2,False,0.9400965652718648,Alvo_Suavizado,
1231,2015-01-05,HOLDING,0.0,0.2,False,0.7782058923448657,Alvo_Suavizado,
1232,2015-01-06,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.7782059219783606,Alvo_Suavizado,Alvo_Suavizado
1233,2015-01-07,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.778205921889974,Alvo_Suavizado,Alvo_Suavizado
1234,2015-01-08,EXECUTOU_TROCA,0.0,0.2,False,0.7782059218885599,Alvo_Suavizado,
1235,2015-01-09,HOLDING,0.0,0.2,False,0.7782059219550262,Alvo_Suavizado,
1236,2015-01-12,HOLDING,0.0,0.2,False,0.7782058832149017,Alvo_Suavizado,
1237,2015-01-13,HOLDING,0.0,0.2,False,0.7782058760152973,Alvo_Suavizado,
1238,2015-01-14,HOLDING,0.0,0.2,False,0.7782039923487777,Alvo_Suavizado,
1239,2015-01-15,HOLDING,0.0,0.2,False,0.7781858441890132,Alvo_Suavizado,
1240,2015-01-16,HOLDING,0.0,0.2,False,0.6759461655130947,Alvo_Suavizado,
1241,2015-01-19,HOLDING,0.0,0.2,False,0.6089805834232924,Alvo_Suavizado,
1242,2015-01-20,HOLDING,0.0,0.2,False,0.5330278911572253,Alvo_Suavizado,
1243,2015-01-21,HOLDING,0.0,0.2,False,0.9335593617613306,Alvo_Suavizado,
1244,2015-01-22,HOLDING,0.0,0.2,False,0.9335657947809385,Alvo_Suavizado,
1245,2015-01-23,HOLDING,0.0,0.2,False,0.933567347726707,Alvo_Suavizado,
1246,2015-01-26,HOLDING,0.0,0.2,False,0.9335649173520266,Alvo_Suavizado,
1247,2015-01-27,HOLDING,0.0,0.2,False,0.9335658880663099,Alvo_Suavizado,
1248,2015-01-28,HOLDING,0.0,0.2,False,0.933565206325636,Alvo_Suavizado,
1249,2015-01-29,HOLDING,0.0,0.2,False,0.933563161214001,Alvo_Suavizado,
1250,2015-01-30,HOLDING,0.0,0.2,False,0.9335671355195347,Alvo_Suavizado,
1251,2015-02-02,HOLDING,0.0,0.2,False,0.9335667245264385,Alvo_Suavizado,
1252,2015-02-03,HOLDING,0.0,0.2,False,0.933567364961807,Alvo_Suavizado,
1253,2015-02-04,HOLDING,0.0,0.2,False,0.9335673648651053,Alvo_Suavizado,
1254,2015-02-05,HOLDING,0.0,0.2,False,0.9335673417287238,Alvo_Suavizado,
1255,2015-02-06,HOLDING,0.0,0.2,False,0.9335673549987337,Alvo_Suavizado,
1256,2015-02-09,HOLDING,0.0,0.2,False,0.9335672203430954,Alvo_Suavizado,
1257,2015-02-10,HOLDING,0.0,0.2,False,0.9335673169292839,Alvo_Suavizado,
1258,2015-02-11,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9335648600258974,Alvo_Suavizado,Alvo_Suavizado
1259,2015-02-12,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.933566522296496,Alvo_Suavizado,Alvo_Suavizado
1260,2015-02-13,EXECUTOU_TROCA,0.0,0.2,False,0.9335672753962073,Alvo_Suavizado,
1261,2015-02-18,HOLDING,0.0,0.2,False,0.9335671369546331,Alvo_Suavizado,
1262,2015-02-19,HOLDING,0.0,0.2,False,0.9335671900402327,Alvo_Suavizado,
1263,2015-02-20,HOLDING,0.0,0.2,False,0.9335672244493333,Alvo_Suavizado,
1264,2015-02-23,HOLDING,0.0,0.2,False,0.8124836542316582,Alvo_Suavizado,
1265,2015-02-24,HOLDING,0.0,0.2,False,0.812553212871562,Alvo_Suavizado,
1266,2015-02-25,HOLDING,0.0,0.2,False,0.8125536502341209,Alvo_Suavizado,
1267,2015-02-26,HOLDING,0.0,0.2,False,0.8125490388677591,Alvo_Suavizado,
1268,2015-02-27,HOLDING,0.0,0.2,False,0.8125545718666537,Alvo_Suavizado,
1269,2015-03-02,HOLDING,0.0,0.2,False,0.8124927027850746,Alvo_Suavizado,
1270,2015-03-03,HOLDING,0.0,0.2,False,0.8125447729479811,Alvo_Suavizado,
1271,2015-03-04,HOLDING,0.0,0.2,False,0.788293663269125,Alvo_Suavizado,
1272,2015-03-05,HOLDING,0.0,0.2,False,0.679641437998957,Alvo_Suavizado,
1273,2015-03-06,HOLDING,0.0,0.2,False,0.7572405582667868,Alvo_Suavizado,
1274,2015-03-09,HOLDING,0.0,0.2,False,0.8125544634274633,Alvo_Suavizado,
1275,2015-03-10,HOLDING,0.0,0.2,False,0.812547031176728,Alvo_Suavizado,
1276,2015-03-11,HOLDING,0.0,0.2,False,0.8125011607577409,Alvo_Suavizado,
1277,2015-03-12,HOLDING,0.0,0.2,False,0.8125083754752563,Alvo_Suavizado,
1278,2015-03-13,HOLDING,0.0,0.2,False,0.81156140765824,Alvo_Suavizado,
1279,2015-03-16,HOLDING,0.0,0.2,False,0.8125395873449579,Alvo_Suavizado,
1280,2015-03-17,HOLDING,0.0,0.2,False,0.8125543797719028,Alvo_Suavizado,
1281,2015-03-18,HOLDING,0.0,0.2,False,0.8125546601857404,Alvo_Suavizado,
1282,2015-03-19,HOLDING,0.0,0.2,False,0.8125547522962315,Alvo_Suavizado,
1283,2015-03-20,HOLDING,0.0,0.2,False,0.8125543623057399,Alvo_Suavizado,
1284,2015-03-23,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.810133960686612,Alvo_Suavizado,Alvo_Suavizado
1285,2015-03-24,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8103062405909016,Alvo_Suavizado,Alvo_Suavizado
1286,2015-03-25,EXECUTOU_TROCA,0.0,0.2,False,0.764361800565166,Alvo_Suavizado,
1287,2015-03-26,HOLDING,0.0,0.2,False,0.933761009368009,Alvo_Suavizado,
1288,2015-03-27,HOLDING,0.0,0.2,False,0.9572222597505243,Alvo_Suavizado,
1289,2015-03-30,HOLDING,0.0,0.2,False,0.9588554274347615,Alvo_Suavizado,
1290,2015-03-31,HOLDING,0.0,0.2,False,0.9584301433893994,Alvo_Suavizado,
1291,2015-04-01,HOLDING,0.0,0.2,False,0.9530676340767994,Alvo_Suavizado,
1292,2015-04-02,HOLDING,0.0,0.2,False,0.9603603590086417,Alvo_Suavizado,
1293,2015-04-06,HOLDING,0.0,0.2,False,0.9602016519599955,Alvo_Suavizado,
1294,2015-04-07,HOLDING,0.0,0.2,False,0.9604405358932874,Alvo_Suavizado,
1295,2015-04-08,HOLDING,0.0,0.2,False,0.960441756313832,Alvo_Suavizado,
1296,2015-04-09,HOLDING,0.0,0.2,False,0.9604380420448815,Alvo_Suavizado,
1297,2015-04-10,HOLDING,0.0,0.2,False,0.9604424108312392,Alvo_Suavizado,
1298,2015-04-13,HOLDING,0.0,0.2,False,0.9604410738372391,Alvo_Suavizado,
1299,2015-04-14,HOLDING,0.0,0.2,False,0.960313865837094,Alvo_Suavizado,
1300,2015-04-15,HOLDING,0.0,0.2,False,0.9603092276376071,Alvo_Suavizado,
1301,2015-04-16,HOLDING,0.0,0.2,False,0.9604255009073558,Alvo_Suavizado,
1302,2015-04-17,HOLDING,0.0,0.2,False,0.9603779542354319,Alvo_Suavizado,
1303,2015-04-20,HOLDING,0.0,0.2,False,0.9604398742001109,Alvo_Suavizado,
1304,2015-04-22,HOLDING,0.0,0.2,False,0.9604335162237593,Alvo_Suavizado,
1305,2015-04-23,HOLDING,0.0,0.2,False,0.9604375363966396,Alvo_Suavizado,
1306,2015-04-24,HOLDING,0.0,0.2,False,0.9604322810461643,Alvo_Suavizado,
1307,2015-04-27,HOLDING,0.0,0.2,False,0.9604387798608552,Alvo_Suavizado,
1308,2015-04-28,HOLDING,0.0,0.2,False,0.9604424471859633,Alvo_Suavizado,
1309,2015-04-29,HOLDING,0.0,0.2,False,0.6206958390276041,Alvo_Suavizado,
1310,2015-04-30,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.5627614145447605,Alvo_Suavizado,Alvo_Suavizado
1311,2015-05-04,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9566507286816149,Alvo_Suavizado,Alvo_Suavizado
1312,2015-05-05,EXECUTOU_TROCA,0.0,0.2,False,0.8078894225531286,Alvo_Suavizado,
1313,2015-05-06,HOLDING,0.0,0.2,False,0.812554742384803,Alvo_Suavizado,
1314,2015-05-07,HOLDING,0.0,0.2,False,0.8125485976416738,Alvo_Suavizado,
1315,2015-05-08,HOLDING,0.0,0.2,False,0.8056513103460278,Alvo_Suavizado,
1316,2015-05-11,HOLDING,0.0,0.2,False,0.8035365830253732,Alvo_Suavizado,
1317,2015-05-12,HOLDING,0.0,0.2,False,0.6656083148558125,Alvo_Suavizado,
1318,2015-05-13,HOLDING,0.0,0.2,False,0.5486166571947283,Alvo_Suavizado,
1319,2015-05-14,HOLDING,0.0,0.2,False,0.7566412522429419,Alvo_Suavizado,
1320,2015-05-15,HOLDING,0.0,0.2,False,0.9572661259651952,Alvo_Suavizado,
1321,2015-05-18,HOLDING,0.0,0.2,False,0.9603519856164574,Alvo_Suavizado,
1322,2015-05-19,HOLDING,0.0,0.2,False,0.9603940392806983,Alvo_Suavizado,
1323,2015-05-20,HOLDING,0.0,0.2,False,0.9603255272680241,Alvo_Suavizado,
1324,2015-05-21,HOLDING,0.0,0.2,False,0.493462893204679,Alvo_Suavizado,
1325,2015-05-22,HOLDING,0.0,0.2,False,0.8110402062474797,Alvo_Suavizado,
1326,2015-05-25,HOLDING,0.0,0.2,False,0.812549554195459,Alvo_Suavizado,
1327,2015-05-26,HOLDING,0.0,0.2,False,0.8125547667740932,Alvo_Suavizado,
1328,2015-05-27,HOLDING,0.0,0.2,False,0.9291598042476054,Alvo_Suavizado,
1329,2015-05-28,HOLDING,0.0,0.2,False,0.9335656982319864,Alvo_Suavizado,
1330,2015-05-29,HOLDING,0.0,0.2,False,0.9335664624567133,Alvo_Suavizado,
1331,2015-06-01,HOLDING,0.0,0.2,False,0.9335673647075821,Alvo_Suavizado,
1332,2015-06-02,HOLDING,0.0,0.2,False,0.9335668702379567,Alvo_Suavizado,
1333,2015-06-03,HOLDING,0.0,0.2,False,0.9335673211738934,Alvo_Suavizado,
1334,2015-06-05,HOLDING,0.0,0.2,False,0.9335417554019275,Alvo_Suavizado,
1335,2015-06-08,HOLDING,0.0,0.2,False,0.9335560807583547,Alvo_Suavizado,
1336,2015-06-09,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9335662194358951,Alvo_Suavizado,Alvo_Suavizado
1337,2015-06-10,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9335661707607513,Alvo_Suavizado,Alvo_Suavizado
1338,2015-06-11,EXECUTOU_TROCA,0.0,0.2,False,0.9335658062163352,Alvo_Suavizado,
1339,2015-06-12,HOLDING,0.0,0.2,False,0.9335482184544925,Alvo_Suavizado,
1340,2015-06-15,HOLDING,0.0,0.2,False,0.93354679910341,Alvo_Suavizado,
1341,2015-06-16,HOLDING,0.0,0.2,False,0.9335559571958818,Alvo_Suavizado,
1342,2015-06-17,HOLDING,0.0,0.2,False,0.9335635026771925,Alvo_Suavizado,
1343,2015-06-18,HOLDING,0.0,0.2,False,0.9335655739788862,Alvo_Suavizado,
1344,2015-06-19,HOLDING,0.0,0.2,False,0.9335671622024865,Alvo_Suavizado,
1345,2015-06-22,HOLDING,0.0,0.2,False,0.9335673078240482,Alvo_Suavizado,
1346,2015-06-23,HOLDING,0.0,0.2,False,0.93356736293049,Alvo_Suavizado,
1347,2015-06-24,HOLDING,0.0,0.2,False,0.9335670436619737,Alvo_Suavizado,
1348,2015-06-25,HOLDING,0.0,0.2,False,0.9335535399550476,Alvo_Suavizado,
1349,2015-06-26,HOLDING,0.0,0.2,False,0.8047291666415448,Alvo_Suavizado,
1350,2015-06-29,HOLDING,0.0,0.2,False,0.8125383439729691,Alvo_Suavizado,
1351,2015-06-30,HOLDING,0.0,0.2,False,0.8125547739158644,Alvo_Suavizado,
1352,2015-07-01,HOLDING,0.0,0.2,False,0.8125547739229227,Alvo_Suavizado,
1353,2015-07-02,HOLDING,0.0,0.2,False,0.8125547664877363,Alvo_Suavizado,
1354,2015-07-03,HOLDING,0.0,0.2,False,0.9604106785251858,Alvo_Suavizado,
1355,2015-07-06,HOLDING,0.0,0.2,False,0.9604434229375602,Alvo_Suavizado,
1356,2015-07-07,HOLDING,0.0,0.2,False,0.9335673648709931,Alvo_Suavizado,
1357,2015-07-08,HOLDING,0.0,0.2,False,0.9335673649591852,Alvo_Suavizado,
1358,2015-07-10,HOLDING,0.0,0.2,False,0.9335673649675964,Alvo_Suavizado,
1359,2015-07-13,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1360,2015-07-14,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1361,2015-07-15,HOLDING,0.0,0.2,False,0.9335673076004091,Alvo_Suavizado,
1362,2015-07-16,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9335669302986878,Alvo_Suavizado,Alvo_Suavizado
1363,2015-07-17,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.9335673632372689,Alvo_Suavizado,Alvo_Suavizado
1364,2015-07-20,EXECUTOU_TROCA,0.0,0.2,False,0.9335673575795184,Alvo_Suavizado,
1365,2015-07-21,HOLDING,0.0,0.2,False,0.9335673649603865,Alvo_Suavizado,
1366,2015-07-22,HOLDING,0.0,0.2,False,0.933567364964211,Alvo_Suavizado,
1367,2015-07-23,HOLDING,0.0,0.2,False,0.9335673646659323,Alvo_Suavizado,
1368,2015-07-24,HOLDING,0.0,0.2,False,0.9335673649557327,Alvo_Suavizado,
1369,2015-07-27,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1370,2015-07-28,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1371,2015-07-29,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1372,2015-07-30,HOLDING,0.0,0.2,False,0.9335673649675942,Alvo_Suavizado,
1373,2015-07-31,HOLDING,0.0,0.2,False,0.9335673649424682,Alvo_Suavizado,
1374,2015-08-03,HOLDING,0.0,0.2,False,0.9335673649675941,Alvo_Suavizado,
1375,2015-08-04,HOLDING,0.0,0.2,False,0.9335673649660269,Alvo_Suavizado,
1376,2015-08-05,HOLDING,0.0,0.2,False,0.9335673649626339,Alvo_Suavizado,
1377,2015-08-06,HOLDING,0.0,0.2,False,0.8837229136672851,Alvo_Suavizado,
1378,2015-08-07,HOLDING,0.0,0.2,False,0.9604424591512296,Alvo_Suavizado,
1379,2015-08-10,HOLDING,0.0,0.2,False,0.9604398021731416,Alvo_Suavizado,
1380,2015-08-11,HOLDING,0.0,0.2,False,0.960354217381705,Alvo_Suavizado,
1381,2015-08-12,HOLDING,0.0,0.2,False,0.9589729594979806,Alvo_Suavizado,
1382,2015-08-13,HOLDING,0.0,0.2,False,0.960408154543051,Alvo_Suavizado,
1383,2015-08-14,HOLDING,0.0,0.2,False,0.9596422527307787,Alvo_Suavizado,
1384,2015-08-17,HOLDING,0.0,0.2,False,0.9502308957992406,Alvo_Suavizado,
1385,2015-08-18,HOLDING,0.0,0.2,False,0.9496141191307632,Alvo_Suavizado,
1386,2015-08-19,HOLDING,0.0,0.2,False,0.8340794458715003,Alvo_Suavizado,
1387,2015-08-20,HOLDING,0.0,0.2,False,0.8101262838033885,Alvo_Suavizado,
1388,2015-08-21,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8113167125353242,Alvo_Suavizado,Alvo_Suavizado
1389,2015-08-24,AGUARDANDO_EXECUCAO,0.0,0.2,False,0.8125455572825115,Alvo_Suavizado,Alvo_Suavizado
1390,2015-08-25,EXECUTOU_TROCA,0.0,0.2,False,0.8125545099052298,Alvo_Suavizado,
1391,2015-08-26,HOLDING,0.0,0.2,False,0.8125547739257337,Alvo_Suavizado,
1392,2015-08-27,HOLDING,0.0,0.2,False,0.8125547710842983,Alvo_Suavizado,
1393,2015-08-28,HOLDING,0.0,0.2,False,0.8124170176397991,Alvo_Suavizado,
1394,2015-08-31,HOLDING,0.0,0.2,False,0.8124483444793129,Alvo_Suavizado,
1395,2015-09-01,HOLDING,0.0,0.2,False,0.8125543655049839,Alvo_Suavizado,
1396,2015-09-02,HOLDING,0.0,0.2,False,0.8125544577885274,Alvo_Suavizado,
1397,2015-09-03,HOLDING,0.0,0.2,False,0.812443824026989,Alvo_Suavizado,
1398,2015-09-04,HOLDING,0.0,0.2,False,0.8113223503271579,Alvo_Suavizado,
1399,2015-09-08,HOLDING,0.0,0.2,False,0.7068291583541518,Alvo_Suavizado,
1400,2015-09-09,HOLDING,0.0,0.2,False,0.7978201428236105,Alvo_Suavizado,
1401,2015-09-10,HOLDING,0.0,0.2,False,0.8073336925577533,Alvo_Suavizado,
1402,2015-09-11,HOLDING,0.0,0.2,False,0.7997463455026843,Alvo_Suavizado,
1403,2015-09-14,HOLDING,0.0,0.2,False,0.8125296244532035,Alvo_Suavizado,
